id,ch1,ch2,ch3,ch4,ch5
177,-200.1953125,-425.29296875,-251.46484375,-213.37890625,97.16796875
178,-150.390625,-391.11328125,-254.8828125,-187.98828125,145.99609375
179,-145.99609375,-444.82421875,-247.55859375,-168.45703125,467.7734375
180,-168.45703125,-277.34375,-267.08984375,-131.8359375,-487.79296875
181,-230.95703125,-384.765625,-266.11328125,-274.90234375,65.91796875
182,-319.3359375,-332.51953125,-221.6796875,-370.1171875,-1266.11328125
183,-300.29296875,-282.71484375,-224.609375,-321.2890625,47.36328125
184,-243.65234375,-260.25390625,-190.91796875,-284.1796875,674.31640625
185,-217.28515625,-215.8203125,-237.3046875,-145.01953125,-515.625
186,-220.21484375,-231.4453125,-261.23046875,-171.875,263.18359375
187,-299.31640625,-230.95703125,-249.51171875,-224.609375,-328.125
188,-229.98046875,-256.8359375,-226.5625,-257.32421875,-578.61328125
189,-253.90625,-317.3828125,-254.39453125,-314.94140625,-36.62109375
190,-350.5859375,-327.63671875,-330.078125,-349.12109375,-234.86328125
191,-322.265625,-321.77734375,-383.30078125,-399.4140625,252.44140625
192,-260.25390625,-353.515625,-328.61328125,-381.8359375,-238.28125
193,-332.03125,-278.80859375,-358.3984375,-395.99609375,-520.01953125
194,-323.73046875,-308.59375,-263.671875,-296.38671875,-185.05859375
195,-294.43359375,-274.90234375,-204.58984375,-256.34765625,-508.30078125
196,-251.953125,-289.0625,-142.08984375,-232.91015625,44.921875
197,-285.15625,-221.19140625,-218.75,-353.02734375,113.28125
198,-202.1484375,-280.2734375,-208.49609375,-288.0859375,-121.09375
199,-226.07421875,-269.04296875,-251.46484375,-278.80859375,-788.0859375
200,-244.62890625,-288.57421875,-261.71875,-306.640625,220.21484375
201,-144.53125,-334.9609375,-241.69921875,-163.0859375,-379.8828125
202,-206.0546875,-325.68359375,-320.3125,-180.6640625,-329.1015625
203,-151.85546875,-292.48046875,-285.64453125,-179.6875,340.8203125
204,-113.76953125,-309.08203125,-275.390625,-162.59765625,-250.0
205,-204.1015625,-287.59765625,-272.94921875,-271.484375,268.06640625
206,-265.13671875,-315.91796875,-283.69140625,-254.8828125,-655.76171875
207,-247.0703125,-334.9609375,-311.5234375,-257.8125,-217.28515625
208,-323.73046875,-334.9609375,-250.0,-365.234375,117.1875
209,-363.28125,-354.98046875,-167.96875,-332.03125,-383.30078125
210,-197.75390625,-316.40625,-178.7109375,-291.50390625,928.7109375
211,-240.72265625,-361.81640625,-251.953125,-257.8125,-1016.11328125
212,-154.78515625,-290.0390625,-275.390625,-195.80078125,448.73046875
213,-152.34375,-257.8125,-261.23046875,-162.109375,96.19140625
214,-185.05859375,-337.40234375,-274.90234375,-180.6640625,-186.5234375
215,-125.9765625,-340.8203125,-265.13671875,-203.61328125,297.36328125
216,-227.5390625,-334.47265625,-284.1796875,-308.10546875,-364.2578125
217,-318.84765625,-329.1015625,-282.71484375,-293.9453125,859.86328125
218,-445.3125,-279.78515625,-255.859375,-386.71875,-870.1171875
219,-362.3046875,-332.51953125,-313.4765625,-317.3828125,-273.92578125
220,-345.21484375,-313.96484375,-224.609375,-338.8671875,335.44921875
221,-228.02734375,-357.421875,-233.88671875,-285.15625,86.9140625
222,-215.33203125,-333.0078125,-330.078125,-345.703125,675.29296875
223,-32.2265625,-256.8359375,-154.78515625,-146.97265625,-612.3046875
224,107.91015625,-194.82421875,66.40625,90.33203125,816.40625
225,38.0859375,-289.55078125,0.0,34.1796875,-244.140625
226,-163.0859375,-301.26953125,-148.4375,-156.73828125,-192.3828125
227,-286.1328125,-311.5234375,-241.2109375,-291.015625,-329.58984375
228,-300.78125,-316.89453125,-313.96484375,-405.76171875,-738.76953125
229,-396.484375,-322.75390625,-326.171875,-479.98046875,274.4140625
230,-441.40625,-336.9140625,-379.8828125,-524.90234375,-552.734375
231,-350.09765625,-334.47265625,-369.62890625,-431.15234375,531.73828125
232,-311.03515625,-345.703125,-297.36328125,-355.46875,1169.921875
233,-136.71875,-392.08984375,-292.48046875,-156.25,-311.5234375
234,-63.96484375,-340.8203125,-319.82421875,-187.01171875,699.21875
235,-77.63671875,-328.61328125,-264.16015625,-154.78515625,126.953125
236,-98.6328125,-293.45703125,-209.9609375,-163.0859375,-876.46484375
237,-213.8671875,-348.6328125,-284.1796875,-179.6875,52.24609375
238,-213.37890625,-338.37890625,-321.2890625,-279.296875,131.34765625
239,-288.0859375,-302.24609375,-255.37109375,-353.515625,-65.4296875
240,-348.6328125,-305.17578125,-281.25,-315.4296875,-167.48046875
241,-332.51953125,-278.3203125,-280.2734375,-317.3828125,645.99609375
242,-234.86328125,-301.7578125,-270.99609375,-188.96484375,-384.27734375
243,-141.11328125,-268.5546875,-242.1875,-143.5546875,-5.37109375
244,-154.296875,-315.4296875,-292.48046875,-207.51953125,385.7421875
245,-233.3984375,-320.80078125,-338.8671875,-215.33203125,-483.3984375
246,-288.0859375,-302.734375,-300.78125,-323.2421875,344.23828125
247,-364.74609375,-238.28125,-273.4375,-452.1484375,-754.8828125
248,-425.78125,-182.12890625,-301.7578125,-520.99609375,-482.421875
249,-344.7265625,-179.6875,-347.16796875,-423.828125,41.015625
250,-205.078125,-279.78515625,-287.109375,-424.8046875,-1.953125
251,-254.39453125,-316.40625,-296.875,-318.84765625,757.32421875
252,-236.81640625,-299.31640625,-333.984375,-353.02734375,-447.75390625
253,-187.98828125,-197.75390625,-217.7734375,-229.4921875,-720.703125
254,-147.4609375,-270.99609375,-166.015625,-119.62890625,208.0078125
255,-136.71875,-316.40625,-108.88671875,-121.09375,-161.62109375
256,-118.65234375,-302.24609375,-97.16796875,-47.8515625,611.81640625
257,-242.1875,-317.87109375,-120.60546875,-124.0234375,-42.96875
258,-229.00390625,-351.5625,-137.6953125,-149.4140625,119.140625
259,-185.546875,-274.4140625,-212.40234375,-199.21875,119.140625
260,-172.8515625,-256.34765625,-173.828125,-123.046875,-484.86328125
261,-257.8125,-262.20703125,-197.265625,-203.61328125,435.05859375
262,-274.90234375,-296.875,-292.48046875,-238.76953125,-229.00390625
263,-243.1640625,-301.7578125,-288.0859375,-267.08984375,791.9921875
264,-239.74609375,-238.76953125,-282.71484375,-301.26953125,-141.6015625
265,-315.4296875,-217.7734375,-260.7421875,-265.13671875,-404.296875
266,-238.76953125,-212.890625,-233.3984375,-342.7734375,250.0
267,-209.9609375,-203.125,-261.71875,-310.05859375,-238.28125
268,-229.98046875,-205.078125,-270.99609375,-307.12890625,455.56640625
269,-313.4765625,-150.390625,-266.6015625,-351.07421875,66.89453125
270,-301.26953125,-145.01953125,-294.43359375,-442.87109375,-156.73828125
271,-326.66015625,-130.859375,-391.11328125,-518.06640625,19.04296875
272,-301.26953125,-112.79296875,-453.61328125,-386.23046875,-504.39453125
273,-275.390625,-191.40625,-409.66796875,-333.49609375,55.6640625
274,-312.01171875,-182.6171875,-418.9453125,-380.37109375,-229.00390625
275,-148.92578125,-207.03125,-346.6796875,-249.0234375,415.0390625
276,-158.203125,-312.98828125,-272.94921875,-215.8203125,-368.65234375
277,-238.76953125,-359.375,-274.90234375,-310.05859375,82.51953125
278,-263.671875,-373.53515625,-299.31640625,-310.546875,76.171875
279,-275.390625,-368.1640625,-307.6171875,-305.6640625,-241.2109375
280,-170.41015625,-338.37890625,-247.0703125,-187.5,87.890625
281,-183.10546875,-286.1328125,-341.796875,-291.015625,-175.78125
282,-169.921875,-240.234375,-290.0390625,-250.0,329.1015625
283,-144.53125,-312.98828125,-330.078125,-216.30859375,-504.8828125
284,-183.10546875,-312.01171875,-301.26953125,-243.1640625,86.42578125
285,-217.28515625,-274.4140625,-337.40234375,-273.4375,375.9765625
286,-180.17578125,-323.73046875,-290.52734375,-272.94921875,-711.9140625
287,-234.86328125,-297.8515625,-272.94921875,-367.1875,367.1875
288,-193.84765625,-222.65625,-222.16796875,-234.375,-541.50390625
289,-237.79296875,-253.90625,-220.21484375,-260.25390625,431.15234375
290,-261.71875,-209.9609375,-187.01171875,-304.19921875,-133.7890625
291,-151.85546875,-290.52734375,-220.21484375,-206.54296875,-547.8515625
292,-241.69921875,-266.6015625,-304.6875,-365.72265625,337.890625
293,-238.76953125,-247.0703125,-267.578125,-245.1171875,18.5546875
294,-213.37890625,-165.0390625,-261.23046875,-309.08203125,1001.46484375
295,-154.78515625,-183.10546875,-220.703125,-308.10546875,-64.94140625
296,-175.78125,-205.56640625,-245.1171875,-277.83203125,-177.24609375
297,-249.51171875,-276.85546875,-223.6328125,-375.48828125,406.25
298,-172.8515625,-241.69921875,-268.06640625,-356.93359375,20.5078125
299,-149.4140625,-123.53515625,-276.3671875,-274.4140625,207.03125
300,-162.59765625,-135.7421875,-279.296875,-240.234375,-458.49609375
301,-226.07421875,-197.75390625,-258.30078125,-314.453125,-215.8203125
302,-174.8046875,-161.1328125,-238.28125,-304.6875,-155.2734375
303,-127.9296875,-177.24609375,-257.8125,-214.35546875,-153.3203125
304,-203.61328125,-217.7734375,-164.0625,-170.41015625,711.9140625
305,-75.1953125,-272.4609375,-142.08984375,-115.72265625,-459.9609375
306,-152.83203125,-246.09375,-177.24609375,-140.13671875,282.71484375
307,-248.046875,-211.9140625,-172.8515625,-197.75390625,-61.5234375
308,-182.6171875,-251.953125,-213.8671875,-254.39453125,-522.94921875
309,-243.65234375,-278.3203125,-221.19140625,-288.0859375,364.74609375
310,-195.3125,-348.6328125,-181.15234375,-215.33203125,-253.90625
311,-229.4921875,-334.47265625,-188.96484375,-193.359375,131.34765625
312,-209.47265625,-370.1171875,-165.0390625,-128.41796875,65.91796875
313,-260.25390625,-333.984375,-136.71875,-226.07421875,-413.0859375
314,-301.7578125,-354.4921875,-144.04296875,-259.27734375,312.98828125
315,-309.08203125,-354.00390625,-149.4140625,-229.98046875,475.09765625
316,-297.8515625,-327.1484375,-88.8671875,-104.98046875,-734.375
317,-142.08984375,-246.58203125,-44.43359375,-120.1171875,-151.3671875
318,-162.59765625,-259.27734375,-104.00390625,-118.1640625,-21.97265625
319,-208.49609375,-232.91015625,-139.6484375,-148.92578125,-1021.97265625
320,-223.6328125,-292.96875,-198.73046875,-217.7734375,239.2578125
321,-306.640625,-347.16796875,-227.05078125,-339.84375,688.96484375
322,-300.78125,-291.50390625,-266.11328125,-262.20703125,-368.65234375
323,-229.98046875,-209.47265625,-259.27734375,-201.171875,-256.34765625
324,-183.10546875,-249.0234375,-257.32421875,-168.45703125,174.8046875
325,-182.12890625,-270.99609375,-235.83984375,-250.0,-367.1875
326,-231.93359375,-276.85546875,-302.24609375,-334.9609375,270.99609375
327,-199.21875,-249.0234375,-219.23828125,-283.69140625,-660.15625
328,-188.96484375,-235.83984375,-217.7734375,-266.11328125,-1109.375
329,-203.61328125,-186.5234375,-264.16015625,-278.3203125,-389.6484375
330,-226.5625,-117.1875,-237.3046875,-318.359375,342.7734375
331,-177.734375,-21.97265625,-341.796875,-352.05078125,-393.5546875
332,-188.96484375,1.46484375,-315.91796875,-276.3671875,-296.875
333,-87.40234375,25.390625,-268.06640625,-217.7734375,482.91015625
334,-145.5078125,-3.90625,-305.6640625,-274.4140625,-434.08203125
335,-148.4375,-112.79296875,-340.33203125,-320.80078125,112.3046875
336,-155.2734375,-156.73828125,-356.4453125,-323.2421875,-102.05078125
337,-120.1171875,-196.2890625,-348.14453125,-269.04296875,326.66015625
338,-159.66796875,-267.578125,-308.59375,-298.828125,-796.875
339,-180.6640625,-270.5078125,-315.91796875,-338.8671875,8.7890625
340,-152.83203125,-230.46875,-312.01171875,-282.71484375,744.62890625
341,-169.43359375,-162.109375,-280.2734375,-274.4140625,-180.17578125
342,-256.8359375,-208.49609375,-285.15625,-263.671875,332.03125
343,-239.74609375,-197.265625,-268.5546875,-238.28125,-548.33984375
344,-180.6640625,-221.6796875,-247.0703125,-244.62890625,-137.20703125
345,-180.6640625,-272.94921875,-218.26171875,-243.1640625,398.4375
346,-211.42578125,-248.53515625,-210.9375,-266.6015625,-449.21875
347,-153.80859375,-128.41796875,-282.2265625,-267.08984375,646.484375
348,-182.6171875,-190.4296875,-343.26171875,-248.046875,297.8515625
349,-210.44921875,-193.84765625,-378.41796875,-311.5234375,317.87109375
350,-89.84375,-199.21875,-338.8671875,-179.6875,65.4296875
351,-228.515625,-163.57421875,-439.94140625,-293.45703125,-265.13671875
352,-206.54296875,-163.57421875,-370.1171875,-301.26953125,45.41015625
353,-182.12890625,-232.91015625,-260.7421875,-252.44140625,-165.52734375
354,-184.08203125,-339.35546875,-276.85546875,-285.15625,743.65234375
355,-208.49609375,-307.12890625,-252.9296875,-315.4296875,-677.24609375
356,-204.58984375,-422.36328125,-260.7421875,-242.1875,-605.95703125
357,-219.23828125,-389.6484375,-227.5390625,-330.078125,-123.53515625
358,-190.4296875,-219.7265625,-220.703125,-265.13671875,-227.05078125
359,-137.6953125,-222.16796875,-219.23828125,-233.3984375,647.94921875
360,-138.18359375,-171.38671875,-263.671875,-236.81640625,-745.1171875
361,-141.11328125,-202.1484375,-266.11328125,-261.71875,-586.42578125
362,-103.02734375,-214.35546875,-281.25,-235.83984375,-199.21875
363,-146.484375,-241.2109375,-262.6953125,-187.98828125,119.140625
364,-143.06640625,-313.4765625,-240.72265625,-206.0546875,173.33984375
365,-232.91015625,-378.90625,-307.6171875,-274.4140625,419.43359375
366,-166.9921875,-198.73046875,-221.6796875,-171.38671875,838.8671875
367,-169.43359375,-201.66015625,-178.7109375,-159.66796875,255.859375
368,-249.51171875,-161.62109375,-228.515625,-267.578125,-611.81640625
369,-239.74609375,-252.9296875,-274.4140625,-323.73046875,64.453125
370,-185.546875,-305.6640625,-260.7421875,-245.1171875,-409.66796875
371,-203.125,-292.48046875,-201.66015625,-170.8984375,-20.01953125
372,-182.6171875,-239.2578125,-135.7421875,-203.61328125,397.94921875
373,-189.94140625,-218.26171875,-125.9765625,-205.078125,-346.6796875
374,-252.9296875,-203.61328125,-186.5234375,-241.2109375,-593.26171875
375,-214.84375,-265.13671875,-245.1171875,-195.80078125,365.234375
376,-233.88671875,-302.24609375,-248.046875,-245.1171875,427.24609375
377,-140.625,-264.16015625,-238.76953125,-194.82421875,-93.75
378,-193.84765625,-254.8828125,-243.65234375,-240.72265625,500.9765625
379,-90.33203125,-214.35546875,-212.40234375,-212.890625,-635.25390625
380,-142.578125,-351.07421875,-176.7578125,-87.890625,-255.859375
381,-113.76953125,-348.14453125,-156.25,-117.67578125,633.7890625
382,-79.58984375,-335.44921875,-164.55078125,-57.12890625,-34.66796875
383,-113.76953125,-310.546875,-156.73828125,-6.8359375,399.90234375
384,-98.14453125,-281.73828125,-132.8125,-7.8125,-606.93359375
385,-194.3359375,-317.3828125,-241.2109375,-129.8828125,-74.21875
386,-192.3828125,-324.21875,-225.5859375,-270.99609375,-716.30859375
387,-101.5625,-265.625,-250.48828125,-84.47265625,244.62890625
388,-103.02734375,-229.4921875,-248.53515625,-182.6171875,574.70703125
389,-78.125,-259.27734375,-308.59375,-217.7734375,437.5
390,-111.81640625,-291.9921875,-250.0,-173.828125,-32.2265625
391,-111.81640625,-275.390625,-153.80859375,-176.26953125,-409.66796875
392,-121.09375,-294.43359375,-197.265625,-214.35546875,-813.4765625
393,-163.57421875,-163.0859375,-248.53515625,-271.97265625,505.37109375
