id,ch1,ch2,ch3,ch4,ch5
316,-443.359375,-339.84375,-316.40625,-470.703125,-692.3828125
317,-378.90625,-412.109375,-329.58984375,-337.40234375,-351.07421875
318,-211.42578125,-397.94921875,-303.22265625,-206.54296875,-124.0234375
319,-232.421875,-362.3046875,-297.8515625,-32.71484375,732.91015625
320,-122.0703125,-343.26171875,-341.796875,-107.91015625,-491.2109375
321,-226.5625,-336.9140625,-318.359375,-145.5078125,-289.55078125
322,-336.9140625,-338.8671875,-337.40234375,-248.046875,-165.0390625
323,-442.3828125,-326.66015625,-307.6171875,-402.83203125,-515.13671875
324,-395.01953125,-339.84375,-385.7421875,-467.7734375,-48.828125
325,-484.86328125,-373.046875,-455.078125,-571.2890625,-757.32421875
326,-380.37109375,-286.62109375,-432.6171875,-435.546875,-1238.28125
327,-308.59375,-298.33984375,-379.8828125,-420.8984375,-93.26171875
328,-256.8359375,-279.296875,-365.72265625,-336.9140625,-748.53515625
329,-242.67578125,-345.703125,-447.265625,-346.19140625,730.46875
330,-291.50390625,-367.67578125,-390.13671875,-165.52734375,-791.015625
331,-363.76953125,-447.265625,-371.58203125,-145.5078125,38.57421875
332,-282.71484375,-366.2109375,-314.453125,-239.2578125,-582.51953125
333,-241.2109375,-334.47265625,-336.42578125,-152.34375,-227.5390625
334,-139.6484375,-298.828125,-393.5546875,-34.1796875,539.0625
335,-208.0078125,-363.76953125,-369.140625,-143.5546875,-6.8359375
336,-244.62890625,-360.3515625,-373.53515625,-232.91015625,292.48046875
337,-291.015625,-358.88671875,-350.09765625,-285.15625,-271.97265625
338,-318.359375,-401.85546875,-401.85546875,-308.59375,-1000.48828125
339,-239.2578125,-346.19140625,-375.48828125,-300.29296875,-180.17578125
340,-258.7890625,-324.70703125,-349.12109375,-203.61328125,-543.9453125
341,-202.63671875,-345.21484375,-337.40234375,-149.4140625,-383.30078125
342,-244.140625,-303.7109375,-327.63671875,-256.34765625,-8.30078125
343,-239.2578125,-300.29296875,-226.07421875,-247.55859375,-480.95703125
344,-168.9453125,-302.24609375,-194.3359375,-141.6015625,-423.828125
345,-210.9375,-293.45703125,-186.03515625,-158.69140625,-187.5
346,-332.03125,-346.6796875,-237.79296875,-272.4609375,91.30859375
347,-297.8515625,-342.7734375,-293.45703125,-241.2109375,150.390625
348,-382.8125,-319.82421875,-351.5625,-352.5390625,210.44921875
349,-411.62109375,-326.66015625,-319.3359375,-392.08984375,-411.1328125
350,-274.90234375,-312.5,-285.15625,-341.30859375,-471.19140625
351,-278.3203125,-306.15234375,-369.140625,-324.21875,-684.08203125
352,-222.65625,-296.875,-318.359375,-233.88671875,-415.52734375
353,-224.609375,-290.52734375,-368.1640625,-213.8671875,151.85546875
354,-313.4765625,-309.08203125,-375.0,-272.94921875,-260.25390625
355,-347.16796875,-332.51953125,-350.5859375,-344.7265625,-516.11328125
356,-359.375,-331.54296875,-373.046875,-356.4453125,-375.9765625
357,-402.34375,-337.40234375,-372.55859375,-401.3671875,-231.93359375
358,-382.32421875,-358.88671875,-336.9140625,-309.08203125,-19.04296875
359,-304.6875,-333.49609375,-290.0390625,-296.875,-9.765625
360,-327.1484375,-364.2578125,-354.4921875,-335.44921875,367.67578125
361,-298.828125,-373.53515625,-313.4765625,-316.89453125,-927.24609375
362,-294.921875,-350.5859375,-375.0,-273.92578125,-92.7734375
363,-310.05859375,-367.67578125,-406.25,-409.1796875,-330.078125
364,-306.15234375,-301.26953125,-413.57421875,-292.48046875,-409.1796875
365,-290.52734375,-319.82421875,-430.17578125,-316.89453125,-451.171875
366,-252.9296875,-273.4375,-383.30078125,-175.78125,-173.33984375
367,-284.1796875,-301.26953125,-340.8203125,-200.1953125,597.65625
368,-315.4296875,-337.890625,-360.83984375,-331.54296875,-1010.25390625
369,-216.30859375,-333.49609375,-331.54296875,-280.2734375,41.015625
370,-295.8984375,-314.94140625,-379.39453125,-283.203125,140.13671875
371,-356.93359375,-329.1015625,-350.09765625,-244.62890625,-653.80859375
372,-405.76171875,-334.9609375,-344.23828125,-373.53515625,69.3359375
373,-269.04296875,-306.15234375,-312.98828125,-304.6875,-877.44140625
374,-331.54296875,-306.15234375,-406.73828125,-357.91015625,-605.95703125
375,-345.703125,-287.59765625,-324.70703125,-334.47265625,104.4921875
376,-397.94921875,-370.1171875,-329.1015625,-316.40625,-461.9140625
377,-325.68359375,-395.01953125,-278.3203125,-224.12109375,84.47265625
378,-277.34375,-370.1171875,-297.36328125,-154.78515625,-601.5625
379,-198.73046875,-309.08203125,-308.10546875,-226.07421875,410.64453125
380,-127.9296875,-327.1484375,-349.609375,-154.296875,-416.015625
381,-234.86328125,-325.68359375,-336.9140625,-230.95703125,-1097.65625
382,-180.6640625,-325.68359375,-357.421875,-154.78515625,232.91015625
383,-199.21875,-327.63671875,-417.96875,-119.140625,-19.04296875
384,-283.69140625,-290.52734375,-363.76953125,-235.3515625,-228.02734375
385,-301.26953125,-353.02734375,-338.8671875,-168.9453125,-63.96484375
386,-277.34375,-367.67578125,-331.54296875,-287.109375,-1001.46484375
387,-280.76171875,-313.4765625,-364.2578125,-288.57421875,293.9453125
388,-333.49609375,-328.61328125,-406.25,-358.88671875,-637.6953125
389,-335.44921875,-353.02734375,-384.765625,-286.62109375,-191.40625
390,-335.44921875,-320.3125,-423.828125,-333.984375,-76.171875
391,-375.0,-250.9765625,-479.98046875,-430.6640625,-54.6875
